warehouseCode,productCode,productLine,buyPrice,quantityInStock,investmentValue,priceEach,quantitySold,lineRevenue,grossRevenue
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,42.56,31,42.56,1319.36
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,107.34,128,429.36,54958.08
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,102.23,63,204.46,12880.98
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,122.68,70,245.36,17175.20
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,118.84,76,237.68,18063.68
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,109.90,160,329.70,52752.00
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,117.57,98,352.71,34565.58
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,121.40,75,242.80,18210.00
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,112.46,107,337.38,36099.66
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,127.79,136,383.37,52138.32
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,103.51,28,103.51,2898.28
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,115.01,48,115.01,5520.48
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,126.51,20,126.51,2530.20
d,S24_2300,"Trucks and Buses",61.34,2327,142738.18,120.12,20,120.12,2402.40
a,S24_2360,Motorcycles,47.10,6840,322164.00,64.41,125,193.23,24153.75
a,S24_2360,Motorcycles,47.10,6840,322164.00,58.18,32,58.18,1861.76
a,S24_2360,Motorcycles,47.10,6840,322164.00,67.18,56,134.36,7524.16
a,S24_2360,Motorcycles,47.10,6840,322164.00,56.10,203,280.50,56941.50
a,S24_2360,Motorcycles,47.10,6840,322164.00,66.49,38,66.49,2526.62
a,S24_2360,Motorcycles,47.10,6840,322164.00,60.95,35,60.95,2133.25
a,S24_2360,Motorcycles,47.10,6840,322164.00,58.87,75,117.74,8830.50
a,S24_2360,Motorcycles,47.10,6840,322164.00,62.33,47,124.66,5859.02
a,S24_2360,Motorcycles,47.10,6840,322164.00,60.26,57,120.52,6869.64
a,S24_2360,Motorcycles,47.10,6840,322164.00,63.03,79,126.06,9958.74
a,S24_2360,Motorcycles,47.10,6840,322164.00,61.64,83,123.28,10232.24
a,S24_2360,Motorcycles,47.10,6840,322164.00,59.56,24,59.56,1429.44
a,S24_2360,Motorcycles,47.10,6840,322164.00,65.80,31,65.80,2039.80
a,S24_2360,Motorcycles,47.10,6840,322164.00,67.87,35,67.87,2375.45
a,S24_2360,Motorcycles,47.10,6840,322164.00,57.49,27,57.49,1552.23
b,S24_2766,"Classic Cars",47.25,2350,111037.50,82.69,63,165.38,10418.94
b,S24_2766,"Classic Cars",47.25,2350,111037.50,74.51,62,149.02,9239.24
b,S24_2766,"Classic Cars",47.25,2350,111037.50,73.60,68,147.20,10009.60
b,S24_2766,"Classic Cars",47.25,2350,111037.50,77.24,57,154.48,8805.36
b,S24_2766,"Classic Cars",47.25,2350,111037.50,79.97,22,79.97,1759.34
b,S24_2766,"Classic Cars",47.25,2350,111037.50,87.24,61,174.48,10643.28
b,S24_2766,"Classic Cars",47.25,2350,111037.50,86.33,46,86.33,3971.18
b,S24_2766,"Classic Cars",47.25,2350,111037.50,79.06,47,79.06,3715.82
b,S24_2766,"Classic Cars",47.25,2350,111037.50,81.78,156,245.34,38273.04
b,S24_2766,"Classic Cars",47.25,2350,111037.50,84.51,86,169.02,14535.72
b,S24_2766,"Classic Cars",47.25,2350,111037.50,89.05,75,178.10,13357.50
b,S24_2766,"Classic Cars",47.25,2350,111037.50,85.42,31,85.42,2648.02
b,S24_2766,"Classic Cars",47.25,2350,111037.50,76.33,126,228.99,28852.74
b,S24_2766,"Classic Cars",47.25,2350,111037.50,75.42,49,75.42,3695.58
b,S24_2840,"Classic Cars",15.91,2542,40443.22,30.41,44,30.41,1338.04
b,S24_2840,"Classic Cars",15.91,2542,40443.22,28.64,62,57.28,3551.36
b,S24_2840,"Classic Cars",15.91,2542,40443.22,34.30,78,68.60,5350.80
b,S24_2840,"Classic Cars",15.91,2542,40443.22,32.18,58,64.36,3732.88
b,S24_2840,"Classic Cars",15.91,2542,40443.22,29.35,60,58.70,3522.00
b,S24_2840,"Classic Cars",15.91,2542,40443.22,31.12,48,62.24,2987.52
b,S24_2840,"Classic Cars",15.91,2542,40443.22,30.06,42,30.06,1262.52
b,S24_2840,"Classic Cars",15.91,2542,40443.22,31.82,102,95.46,9736.92
b,S24_2840,"Classic Cars",15.91,2542,40443.22,30.76,90,61.52,5536.80
b,S24_2840,"Classic Cars",15.91,2542,40443.22,34.65,82,69.30,5682.60
b,S24_2840,"Classic Cars",15.91,2542,40443.22,31.47,67,62.94,4216.98
b,S24_2840,"Classic Cars",15.91,2542,40443.22,33.95,20,33.95,679.00
b,S24_2840,"Classic Cars",15.91,2542,40443.22,32.88,63,65.76,4142.88
b,S24_2840,"Classic Cars",15.91,2542,40443.22,33.59,36,33.59,1209.24
b,S24_2840,"Classic Cars",15.91,2542,40443.22,35.01,45,35.01,1575.45
b,S24_2840,"Classic Cars",15.91,2542,40443.22,33.24,40,33.24,1329.60
b,S24_2840,"Classic Cars",15.91,2542,40443.22,35.36,46,35.36,1626.56
a,S24_2841,Planes,34.25,5942,203513.50,65.77,49,65.77,3222.73
a,S24_2841,Planes,34.25,5942,203513.50,64.40,66,128.80,8500.80
a,S24_2841,Planes,34.25,5942,203513.50,60.97,125,243.88,30485.00
a,S24_2841,Planes,34.25,5942,203513.50,63.71,51,127.42,6498.42
a,S24_2841,Planes,34.25,5942,203513.50,62.34,23,62.34,1433.82
a,S24_2841,Planes,34.25,5942,203513.50,54.81,41,109.62,4494.42
a,S24_2841,Planes,34.25,5942,203513.50,67.82,137,203.46,27874.02
a,S24_2841,Planes,34.25,5942,203513.50,60.29,50,120.58,6029.00
a,S24_2841,Planes,34.25,5942,203513.50,66.45,43,66.45,2857.35
a,S24_2841,Planes,34.25,5942,203513.50,56.86,111,170.58,18934.38
a,S24_2841,Planes,34.25,5942,203513.50,67.14,78,134.28,10473.84
a,S24_2841,Planes,34.25,5942,203513.50,65.08,30,65.08,1952.40
a,S24_2841,Planes,34.25,5942,203513.50,58.23,25,58.23,1455.75
a,S24_2841,Planes,34.25,5942,203513.50,55.49,73,110.98,8101.54
a,S24_2841,Planes,34.25,5942,203513.50,58.92,38,58.92,2238.96
b,S24_2887,"Classic Cars",72.82,1452,105734.64,112.74,111,338.22,37542.42
b,S24_2887,"Classic Cars",72.82,1452,105734.64,93.95,68,187.90,12777.20
b,S24_2887,"Classic Cars",72.82,1452,105734.64,96.30,30,96.30,2889.00
b,S24_2887,"Classic Cars",72.82,1452,105734.64,115.09,120,345.27,41432.40
b,S24_2887,"Classic Cars",72.82,1452,105734.64,108.04,69,216.08,14909.52
b,S24_2887,"Classic Cars",72.82,1452,105734.64,98.65,82,197.30,16178.60
b,S24_2887,"Classic Cars",72.82,1452,105734.64,116.27,63,232.54,14650.02
b,S24_2887,"Classic Cars",72.82,1452,105734.64,97.48,27,97.48,2631.96
b,S24_2887,"Classic Cars",72.82,1452,105734.64,102.17,33,102.17,3371.61
b,S24_2887,"Classic Cars",72.82,1452,105734.64,117.44,52,234.88,12213.76
b,S24_2887,"Classic Cars",72.82,1452,105734.64,111.57,77,223.14,17181.78
b,S24_2887,"Classic Cars",72.82,1452,105734.64,106.87,48,106.87,5129.76
b,S24_2887,"Classic Cars",72.82,1452,105734.64,109.22,48,109.22,5242.56
b,S24_2887,"Classic Cars",72.82,1452,105734.64,104.52,45,104.52,4703.40
b,S24_2972,"Classic Cars",16.24,7723,125421.52,32.10,92,96.30,8859.60
b,S24_2972,"Classic Cars",16.24,7723,125421.52,34.74,157,138.96,21816.72
b,S24_2972,"Classic Cars",16.24,7723,125421.52,34.36,20,34.36,687.20
b,S24_2972,"Classic Cars",16.24,7723,125421.52,33.23,109,132.92,14488.28
b,S24_2972,"Classic Cars",16.24,7723,125421.52,30.59,122,91.77,11195.94
b,S24_2972,"Classic Cars",16.24,7723,125421.52,32.85,37,32.85,1215.45
b,S24_2972,"Classic Cars",16.24,7723,125421.52,37.38,148,149.52,22128.96
b,S24_2972,"Classic Cars",16.24,7723,125421.52,32.47,20,32.47,649.40
b,S24_2972,"Classic Cars",16.24,7723,125421.52,35.12,34,35.12,1194.08
b,S24_2972,"Classic Cars",16.24,7723,125421.52,31.34,36,31.34,1128.24
b,S24_2972,"Classic Cars",16.24,7723,125421.52,31.72,37,31.72,1173.64
b,S24_2972,"Classic Cars",16.24,7723,125421.52,37.00,27,37.00,999.00
b,S24_2972,"Classic Cars",16.24,7723,125421.52,36.25,36,36.25,1305.00
b,S24_2972,"Classic Cars",16.24,7723,125421.52,35.87,37,35.87,1327.19
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,73.46,99,146.92,14545.08
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,72.58,95,145.16,13790.20
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,81.43,41,81.43,3338.63
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,74.35,96,148.70,14275.20
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,75.23,31,75.23,2332.13
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,77.00,47,154.00,7238.00
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,79.66,67,159.32,10674.44
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,83.20,80,166.40,13312.00
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,80.54,54,161.08,8698.32
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,70.81,76,141.62,10763.12
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,85.85,30,85.85,2575.50
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,84.08,73,168.16,12275.68
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,76.12,31,76.12,2359.72
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,78.77,24,78.77,1890.48
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,86.74,71,173.48,12317.08
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,82.31,33,82.31,2716.23
c,S24_3151,"Vintage Cars",46.91,9173,430305.43,71.69,43,71.69,3082.67
b,S24_3191,"Classic Cars",50.51,4695,237144.45,80.47,51,160.94,8207.94
b,S24_3191,"Classic Cars",50.51,4695,237144.45,76.19,83,152.38,12647.54
b,S24_3191,"Classic Cars",50.51,4695,237144.45,77.05,141,308.20,43456.20
b,S24_3191,"Classic Cars",50.51,4695,237144.45,71.91,31,71.91,2229.21
b,S24_3191,"Classic Cars",50.51,4695,237144.45,72.77,20,72.77,1455.40
b,S24_3191,"Classic Cars",50.51,4695,237144.45,77.91,96,233.73,22438.08
b,S24_3191,"Classic Cars",50.51,4695,237144.45,73.62,33,73.62,2429.46
b,S24_3191,"Classic Cars",50.51,4695,237144.45,69.34,100,208.02,20802.00
b,S24_3191,"Classic Cars",50.51,4695,237144.45,84.75,40,84.75,3390.00
b,S24_3191,"Classic Cars",50.51,4695,237144.45,78.76,73,157.52,11498.96
b,S24_3191,"Classic Cars",50.51,4695,237144.45,83.90,44,83.90,3691.60
b,S24_3191,"Classic Cars",50.51,4695,237144.45,74.48,48,74.48,3575.04
b,S24_3191,"Classic Cars",50.51,4695,237144.45,85.61,25,85.61,2140.25
b,S24_3191,"Classic Cars",50.51,4695,237144.45,81.33,39,81.33,3171.87
b,S24_3191,"Classic Cars",50.51,4695,237144.45,83.04,46,83.04,3819.84
b,S24_3371,"Classic Cars",38.58,7995,308447.10,60.01,78,120.02,9361.56
b,S24_3371,"Classic Cars",38.58,7995,308447.10,50.82,58,101.64,5895.12
b,S24_3371,"Classic Cars",38.58,7995,308447.10,52.05,79,156.15,12335.85
b,S24_3371,"Classic Cars",38.58,7995,308447.10,48.98,30,48.98,1469.40
b,S24_3371,"Classic Cars",38.58,7995,308447.10,49.60,50,49.60,2480.00
b,S24_3371,"Classic Cars",38.58,7995,308447.10,53.27,131,159.81,20935.11
b,S24_3371,"Classic Cars",38.58,7995,308447.10,54.49,23,54.49,1253.27
b,S24_3371,"Classic Cars",38.58,7995,308447.10,56.94,34,56.94,1935.96
b,S24_3371,"Classic Cars",38.58,7995,308447.10,52.66,149,157.98,23539.02
b,S24_3371,"Classic Cars",38.58,7995,308447.10,51.43,70,102.86,7200.20
b,S24_3371,"Classic Cars",38.58,7995,308447.10,53.88,47,53.88,2532.36
b,S24_3371,"Classic Cars",38.58,7995,308447.10,56.33,47,56.33,2647.51
b,S24_3371,"Classic Cars",38.58,7995,308447.10,58.17,40,116.34,4653.60
b,S24_3371,"Classic Cars",38.58,7995,308447.10,50.21,38,50.21,1907.98
b,S24_3371,"Classic Cars",38.58,7995,308447.10,60.62,70,121.24,8486.80
b,S24_3371,"Classic Cars",38.58,7995,308447.10,55.11,25,55.11,1377.75
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,55.89,31,55.89,1732.59
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,63.12,20,63.12,1262.40
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,52.60,29,52.60,1525.40
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,59.83,111,239.32,26564.52
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,56.55,90,169.65,15268.50
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,64.44,54,128.88,6959.52
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,65.75,98,197.25,19330.50
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,61.81,27,61.81,1668.87
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,61.15,77,122.30,9417.10
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,65.09,49,130.18,6378.82
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,63.78,31,63.78,1977.18
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,55.23,47,55.23,2595.81
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,57.86,29,57.86,1677.94
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,53.92,84,107.84,9058.56
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,62.46,34,62.46,2123.64
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,54.57,35,54.57,1909.95
c,S24_3420,"Vintage Cars",26.30,2902,76322.60,59.18,38,59.18,2248.84
b,S24_3432,"Classic Cars",62.11,9446,586691.06,96.37,64,192.74,12335.36
b,S24_3432,"Classic Cars",62.11,9446,586691.06,101.73,176,406.92,71617.92
b,S24_3432,"Classic Cars",62.11,9446,586691.06,99.58,21,99.58,2091.18
b,S24_3432,"Classic Cars",62.11,9446,586691.06,94.23,61,188.46,11496.06
b,S24_3432,"Classic Cars",62.11,9446,586691.06,87.81,22,87.81,1931.82
b,S24_3432,"Classic Cars",62.11,9446,586691.06,95.30,145,285.90,41455.50
b,S24_3432,"Classic Cars",62.11,9446,586691.06,93.16,66,186.32,12297.12
b,S24_3432,"Classic Cars",62.11,9446,586691.06,104.94,74,209.88,15531.12
b,S24_3432,"Classic Cars",62.11,9446,586691.06,100.66,46,100.66,4630.36
b,S24_3432,"Classic Cars",62.11,9446,586691.06,107.08,27,107.08,2891.16
b,S24_3432,"Classic Cars",62.11,9446,586691.06,98.51,43,98.51,4235.93
b,S24_3432,"Classic Cars",62.11,9446,586691.06,86.73,22,86.73,1908.06
b,S24_3432,"Classic Cars",62.11,9446,586691.06,91.02,80,182.04,14563.20
b,S24_3432,"Classic Cars",62.11,9446,586691.06,103.87,47,207.74,9763.78
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,75.47,72,150.94,10867.68
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,82.18,84,164.36,13806.24
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,76.31,87,152.62,13277.94
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,74.64,65,149.28,9703.20
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,73.80,29,73.80,2140.20
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,68.77,57,137.54,7839.78
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,67.93,22,67.93,1494.46
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,79.67,22,79.67,1752.74
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,77.99,83,155.98,12946.34
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,78.83,90,236.49,21284.10
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,83.02,45,166.04,7471.80
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,83.86,71,167.72,11908.12
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,77.15,83,231.45,19210.35
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,81.34,20,81.34,1626.80
c,S24_3816,"Vintage Cars",48.64,6621,322045.44,72.96,93,145.92,13570.56
b,S24_3856,"Classic Cars",98.30,6600,648780.00,132.00,40,132.00,5280.00
b,S24_3856,"Classic Cars",98.30,6600,648780.00,136.22,68,272.44,18525.92
b,S24_3856,"Classic Cars",98.30,6600,648780.00,139.03,113,417.09,47131.17
b,S24_3856,"Classic Cars",98.30,6600,648780.00,123.58,23,123.58,2842.34
b,S24_3856,"Classic Cars",98.30,6600,648780.00,130.60,109,391.80,42706.20
b,S24_3856,"Classic Cars",98.30,6600,648780.00,122.17,75,244.34,18325.50
b,S24_3856,"Classic Cars",98.30,6600,648780.00,112.34,157,337.02,52912.14
b,S24_3856,"Classic Cars",98.30,6600,648780.00,140.43,47,140.43,6600.21
b,S24_3856,"Classic Cars",98.30,6600,648780.00,117.96,49,117.96,5780.04
b,S24_3856,"Classic Cars",98.30,6600,648780.00,133.41,29,133.41,3868.89
b,S24_3856,"Classic Cars",98.30,6600,648780.00,115.15,39,115.15,4490.85
b,S24_3856,"Classic Cars",98.30,6600,648780.00,119.37,24,119.37,2864.88
b,S24_3856,"Classic Cars",98.30,6600,648780.00,137.62,94,412.86,38808.84
b,S24_3856,"Classic Cars",98.30,6600,648780.00,113.75,31,113.75,3526.25
b,S24_3856,"Classic Cars",98.30,6600,648780.00,129.20,33,129.20,4263.60
b,S24_3856,"Classic Cars",98.30,6600,648780.00,134.81,45,134.81,6066.45
b,S24_3856,"Classic Cars",98.30,6600,648780.00,127.79,76,127.79,9712.04
a,S24_3949,Planes,29.34,6812,199864.08,55.96,197,279.80,55120.60
a,S24_3949,Planes,29.34,6812,199864.08,62.10,67,124.20,8321.40
a,S24_3949,Planes,29.34,6812,199864.08,54.59,50,54.59,2729.50
a,S24_3949,Planes,29.34,6812,199864.08,58.69,92,117.38,10798.96
a,S24_3949,Planes,29.34,6812,199864.08,57.32,72,114.64,8254.08
a,S24_3949,Planes,29.34,6812,199864.08,64.15,30,64.15,1924.50
a,S24_3949,Planes,29.34,6812,199864.08,65.51,64,131.02,8385.28
a,S24_3949,Planes,29.34,6812,199864.08,56.64,70,113.28,7929.60
a,S24_3949,Planes,29.34,6812,199864.08,55.27,81,110.54,8953.74
a,S24_3949,Planes,29.34,6812,199864.08,61.42,66,122.84,8107.44
a,S24_3949,Planes,29.34,6812,199864.08,58.00,84,116.00,9744.00
a,S24_3949,Planes,29.34,6812,199864.08,63.46,32,63.46,2030.72
a,S24_3949,Planes,29.34,6812,199864.08,67.56,30,67.56,2026.80
a,S24_3949,Planes,29.34,6812,199864.08,68.24,34,68.24,2320.16
a,S24_3949,Planes,29.34,6812,199864.08,59.37,64,59.37,3799.68
a,S24_3949,Planes,29.34,6812,199864.08,64.83,18,64.83,1166.94
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,35.29,145,141.16,20468.20
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,36.11,46,36.11,1661.06
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,32.82,109,98.46,10732.14
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,38.57,92,115.71,10645.32
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,35.70,59,71.40,4212.60
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,34.88,89,104.64,9312.96
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,38.16,22,38.16,839.52
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,36.52,92,73.04,6719.68
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,39.80,20,39.80,796.00
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,37.75,63,75.50,4756.50
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,40.21,31,40.21,1246.51
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,34.47,41,34.47,1413.27
c,S24_3969,"Vintage Cars",21.75,2081,45261.75,41.03,15,41.03,615.45
b,S24_4048,"Classic Cars",69.78,6582,459291.96,106.45,94,319.35,30018.90
b,S24_4048,"Classic Cars",69.78,6582,459291.96,107.63,20,107.63,2152.60
b,S24_4048,"Classic Cars",69.78,6582,459291.96,104.09,77,208.18,16029.86
b,S24_4048,"Classic Cars",69.78,6582,459291.96,112.37,23,112.37,2584.51
b,S24_4048,"Classic Cars",69.78,6582,459291.96,101.72,66,203.44,13427.04
b,S24_4048,"Classic Cars",69.78,6582,459291.96,114.73,93,229.46,21339.78
b,S24_4048,"Classic Cars",69.78,6582,459291.96,95.81,62,191.62,11880.44
b,S24_4048,"Classic Cars",69.78,6582,459291.96,108.82,81,326.46,26443.26
b,S24_4048,"Classic Cars",69.78,6582,459291.96,99.36,45,99.36,4471.20
b,S24_4048,"Classic Cars",69.78,6582,459291.96,100.54,46,100.54,4624.84
b,S24_4048,"Classic Cars",69.78,6582,459291.96,117.10,44,234.20,10304.80
b,S24_4048,"Classic Cars",69.78,6582,459291.96,110.00,22,110.00,2420.00
b,S24_4048,"Classic Cars",69.78,6582,459291.96,96.99,39,96.99,3782.61
b,S24_4048,"Classic Cars",69.78,6582,459291.96,113.55,58,227.10,13171.80
b,S24_4048,"Classic Cars",69.78,6582,459291.96,118.28,36,118.28,4258.08
b,S24_4048,"Classic Cars",69.78,6582,459291.96,111.18,61,222.36,13563.96
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,88.62,99,265.86,26320.14
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,85.70,26,85.70,2228.20
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,83.76,79,167.52,13234.08
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,93.49,91,280.47,25522.77
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,90.57,20,90.57,1811.40
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,96.42,86,192.84,16584.24
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,81.81,93,163.62,15216.66
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,92.52,20,92.52,1850.40
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,95.44,203,477.20,96871.60
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,94.47,39,94.47,3684.33
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,84.73,33,84.73,2796.09
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,97.39,73,194.78,14218.94
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,79.86,21,79.86,1677.06
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,80.83,33,80.83,2667.39
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,82.78,39,82.78,3228.42
c,S24_4258,"Vintage Cars",57.46,4710,270636.60,78.89,28,78.89,2208.92
a,S24_4278,Planes,36.23,2756,99849.88,71.00,26,71.00,1846.00
a,S24_4278,Planes,36.23,2756,99849.88,71.73,179,358.65,64198.35
a,S24_4278,Planes,36.23,2756,99849.88,61.58,46,61.58,2832.68
a,S24_4278,Planes,36.23,2756,99849.88,66.65,81,199.95,16195.95
a,S24_4278,Planes,36.23,2756,99849.88,68.10,111,204.30,22677.30
a,S24_4278,Planes,36.23,2756,99849.88,64.48,33,64.48,2127.84
a,S24_4278,Planes,36.23,2756,99849.88,70.28,87,140.56,12228.72
a,S24_4278,Planes,36.23,2756,99849.88,63.03,40,63.03,2521.20
a,S24_4278,Planes,36.23,2756,99849.88,72.45,37,72.45,2680.65
a,S24_4278,Planes,36.23,2756,99849.88,59.41,24,59.41,1425.84
a,S24_4278,Planes,36.23,2756,99849.88,67.38,27,67.38,1819.26
a,S24_4278,Planes,36.23,2756,99849.88,69.55,113,208.65,23577.45
a,S24_4278,Planes,36.23,2756,99849.88,63.76,40,63.76,2550.40
a,S24_4278,Planes,36.23,2756,99849.88,68.83,25,68.83,1720.75
a,S24_4278,Planes,36.23,2756,99849.88,60.13,43,60.13,2585.59
a,S24_4278,Planes,36.23,2756,99849.88,65.93,97,131.86,12790.42
b,S24_4620,"Classic Cars",32.33,7869,254404.77,67.10,108,201.30,21740.40
b,S24_4620,"Classic Cars",32.33,7869,254404.77,76.80,53,153.60,8140.80
b,S24_4620,"Classic Cars",32.33,7869,254404.77,72.76,31,72.76,2255.56
b,S24_4620,"Classic Cars",32.33,7869,254404.77,80.84,86,242.52,20856.72
b,S24_4620,"Classic Cars",32.33,7869,254404.77,77.61,114,232.83,26542.62
b,S24_4620,"Classic Cars",32.33,7869,254404.77,68.71,28,68.71,1923.88
b,S24_4620,"Classic Cars",32.33,7869,254404.77,75.18,174,300.72,52325.28
b,S24_4620,"Classic Cars",32.33,7869,254404.77,67.91,22,67.91,1494.02
b,S24_4620,"Classic Cars",32.33,7869,254404.77,69.52,38,69.52,2641.76
b,S24_4620,"Classic Cars",32.33,7869,254404.77,79.22,40,79.22,3168.80
b,S24_4620,"Classic Cars",32.33,7869,254404.77,66.29,72,198.87,14318.64
b,S24_4620,"Classic Cars",32.33,7869,254404.77,78.41,43,78.41,3371.63
b,S24_4620,"Classic Cars",32.33,7869,254404.77,70.33,41,70.33,2883.53
b,S24_4620,"Classic Cars",32.33,7869,254404.77,75.99,43,75.99,3267.57
b,S24_4620,"Classic Cars",32.33,7869,254404.77,65.48,48,65.48,3143.04
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,92.46,31,92.46,2866.26
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,88.61,32,88.61,2835.52
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,82.83,136,331.32,45059.52
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,87.64,26,87.64,2278.64
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,84.75,160,339.00,54240.00
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,91.49,44,182.98,8051.12
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,89.57,22,89.57,1970.54
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,77.05,81,154.10,12482.10
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,78.97,46,157.94,7265.24
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,81.86,37,81.86,3028.82
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,95.35,45,95.35,4290.75
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,93.42,32,93.42,2989.44
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,80.90,29,80.90,2346.10
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,94.38,28,94.38,2642.64
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,96.31,27,96.31,2600.37
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,90.53,42,90.53,3802.26
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,85.72,26,85.72,2228.72
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,78.01,26,78.01,2028.26
d,S32_1268,"Trucks and Buses",53.93,5099,274989.07,83.79,41,83.79,3435.39
